date,region,product,units_sold,revenue
2024-07-06,West,Widget B,50,2499.5
2024-07-06,West,Gadget Pro,48,4799.52
2024-07-06,West,Gadget Lite,50,2999.5
2024-07-06,West,Service Pack,71,10649.29
2024-07-06,West,Bundle Deal,46,3679.54
2024-07-06,Central,Widget A,58,1739.42
2024-07-06,Central,Widget B,80,3999.2
2024-07-06,Central,Gadget Pro,55,5499.45
2024-07-06,Central,Gadget Lite,73,4379.27
2024-07-06,Central,Service Pack,37,5549.63
2024-07-06,Central,Bundle Deal,57,4559.43
2024-07-07,North,Widget A,49,1469.51
2024-07-07,North,Widget B,67,3349.33
2024-07-07,North,Gadget Pro,47,4699.53
2024-07-07,North,Gadget Lite,94,5639.06
2024-07-07,North,Service Pack,38,5699.62
2024-07-07,North,Bundle Deal,80,6399.2
2024-07-07,South,Widget A,76,2279.24
2024-07-07,South,Widget B,67,3349.33
2024-07-07,South,Gadget Pro,63,6299.37
2024-07-07,South,Gadget Lite,90,5399.1
2024-07-07,South,Service Pack,100,14999.0
2024-07-07,South,Bundle Deal,59,4719.41
2024-07-07,East,Widget A,65,1949.35
2024-07-07,East,Widget B,54,2699.46
2024-07-07,East,Gadget Pro,45,4499.55
2024-07-07,East,Gadget Lite,69,4139.31
2024-07-07,East,Service Pack,66,9899.34
2024-07-07,East,Bundle Deal,38,3039.62
2024-07-07,West,Widget A,69,2069.31
2024-07-07,West,Widget B,67,3349.33
2024-07-07,West,Gadget Pro,53,5299.47
2024-07-07,West,Gadget Lite,52,3119.48
2024-07-07,West,Service Pack,69,10349.31
2024-07-07,West,Bundle Deal,87,6959.13
2024-07-07,Central,Widget A,68,2039.32
2024-07-07,Central,Widget B,74,3699.26
2024-07-07,Central,Gadget Pro,50,4999.5
2024-07-07,Central,Gadget Lite,56,3359.44
2024-07-07,Central,Service Pack,72,10799.28
2024-07-07,Central,Bundle Deal,42,3359.58
2024-07-08,North,Widget A,66,1979.34
2024-07-08,North,Widget B,70,3499.3
2024-07-08,North,Gadget Pro,62,6199.38
2024-07-08,North,Gadget Lite,67,4019.33
2024-07-08,North,Service Pack,63,9449.37
2024-07-08,North,Bundle Deal,53,4239.47
2024-07-08,South,Widget A,45,1349.55
2024-07-08,South,Widget B,61,3049.39
2024-07-08,South,Gadget Pro,82,8199.18
2024-07-08,South,Gadget Lite,78,4679.22
2024-07-08,South,Service Pack,57,8549.43
2024-07-08,South,Bundle Deal,57,4559.43
2024-07-08,East,Widget A,56,1679.44
2024-07-08,East,Widget B,56,2799.44
2024-07-08,East,Gadget Pro,67,6699.33
2024-07-08,East,Gadget Lite,78,4679.22
2024-07-08,East,Service Pack,96,14399.04
2024-07-08,East,Bundle Deal,50,3999.5
2024-07-08,West,Widget A,72,2159.28
2024-07-08,West,Widget B,71,3549.29
2024-07-08,West,Gadget Pro,58,5799.42
2024-07-08,West,Gadget Lite,47,2819.53
2024-07-08,West,Service Pack,67,10049.33
2024-07-08,West,Bundle Deal,94,7519.06
2024-07-08,Central,Widget A,67,2009.33
2024-07-08,Central,Widget B,51,2549.49
2024-07-08,Central,Gadget Pro,60,5999.4
2024-07-08,Central,Gadget Lite,45,2699.55
2024-07-08,Central,Service Pack,63,9449.37
2024-07-08,Central,Bundle Deal,73,5839.27
2024-07-09,North,Widget A,52,1559.48
2024-07-09,North,Widget B,14,699.86
2024-07-09,North,Gadget Pro,67,6699.33
2024-07-09,North,Gadget Lite,55,3299.45
2024-07-09,North,Service Pack,51,7649.49
2024-07-09,North,Bundle Deal,51,4079.49
2024-07-09,South,Widget A,68,2039.32
2024-07-09,South,Widget B,56,2799.44
2024-07-09,South,Gadget Pro,76,7599.24
2024-07-09,South,Gadget Lite,77,4619.23
2024-07-09,South,Service Pack,58,8699.42
2024-07-09,South,Bundle Deal,55,4399.45
2024-07-09,East,Widget A,64,1919.36
2024-07-09,East,Widget B,60,2999.4
2024-07-09,East,Gadget Pro,36,3599.64
2024-07-09,East,Gadget Lite,91,5459.09
2024-07-09,East,Service Pack,73,10949.27
2024-07-09,East,Bundle Deal,56,4479.44
2024-07-09,West,Widget A,34,1019.66
2024-07-09,West,Widget B,60,2999.4
2024-07-09,West,Gadget Pro,54,5399.46
2024-07-09,West,Gadget Lite,62,3719.38
2024-07-09,West,Service Pack,30,4499.7
2024-07-09,West,Bundle Deal,55,4399.45
2024-07-09,Central,Widget A,56,1679.44
2024-07-09,Central,Widget B,60,2999.4
2024-07-09,Central,Gadget Pro,59,5899.41
2024-07-09,Central,Gadget Lite,63,3779.37
2024-07-09,Central,Service Pack,85,12749.15
2024-07-09,Central,Bundle Deal,55,4399.45
2024-07-10,North,Widget A,49,1469.51
2024-07-10,North,Widget B,37,1849.63
2024-07-10,North,Gadget Pro,55,5499.45
2024-07-10,North,Gadget Lite,41,2459.59
2024-07-10,North,Service Pack,77,11549.23
2024-07-10,North,Bundle Deal,61,4879.39
2024-07-10,South,Widget A,77,2309.23
2024-07-10,South,Widget B,84,4199.16
2024-07-10,South,Gadget Pro,50,4999.5
2024-07-10,South,Gadget Lite,57,3419.43
2024-07-10,South,Service Pack,82,12299.18
2024-07-10,South,Bundle Deal,65,5199.35
2024-07-10,East,Widget A,70,2099.3
2024-07-10,East,Widget B,78,3899.22
2024-07-10,East,Gadget Pro,76,7599.24
2024-07-10,East,Gadget Lite,69,4139.31
2024-07-10,East,Service Pack,83,12449.17
2024-07-10,East,Bundle Deal,61,4879.39
2024-07-10,West,Widget A,70,2099.3
2024-07-10,West,Widget B,60,2999.4
2024-07-10,West,Gadget Pro,78,7799.22
2024-07-10,West,Gadget Lite,52,3119.48
2024-07-10,West,Service Pack,37,5549.63
2024-07-10,West,Bundle Deal,72,5759.28
2024-07-10,Central,Widget A,47,1409.53
2024-07-10,Central,Widget B,46,2299.54
2024-07-10,Central,Gadget Pro,81,8099.19
2024-07-10,Central,Gadget Lite,77,4619.23
2024-07-10,Central,Service Pack,57,8549.43
2024-07-10,Central,Bundle Deal,17,1359.83
2024-07-11,North,Widget A,70,2099.3
2024-07-11,North,Widget B,72,3599.28
2024-07-11,North,Gadget Pro,70,6999.3
2024-07-11,North,Gadget Lite,70,4199.3
2024-07-11,North,Service Pack,60,8999.4
2024-07-11,North,Bundle Deal,56,4479.44
2024-07-11,South,Widget A,46,1379.54
2024-07-11,South,Widget B,52,2599.48
2024-07-11,South,Gadget Pro,67,6699.33
2024-07-11,South,Gadget Lite,68,4079.32
2024-07-11,South,Service Pack,74,11099.26
2024-07-11,South,Bundle Deal,41,3279.59
2024-07-11,East,Widget A,38,1139.62
2024-07-11,East,Widget B,57,2849.43
2024-07-11,East,Gadget Pro,47,4699.53
2024-07-11,East,Gadget Lite,65,3899.35
2024-07-11,East,Service Pack,43,6449.57
2024-07-11,East,Bundle Deal,80,6399.2
2024-07-11,West,Widget A,50,1499.5
2024-07-11,West,Widget B,86,4299.14
2024-07-11,West,Gadget Pro,70,6999.3
2024-07-11,West,Gadget Lite,47,2819.53
2024-07-11,West,Service Pack,94,14099.06
2024-07-11,West,Bundle Deal,66,5279.34
2024-07-11,Central,Widget A,65,1949.35
2024-07-11,Central,Widget B,62,3099.38
2024-07-11,Central,Gadget Pro,69,6899.31
2024-07-11,Central,Gadget Lite,70,4199.3
2024-07-11,Central,Service Pack,50,7499.5
2024-07-11,Central,Bundle Deal,59,4719.41
2024-07-12,North,Widget A,64,1919.36
2024-07-12,North,Widget B,71,3549.29
2024-07-12,North,Gadget Pro,71,7099.29
2024-07-12,North,Gadget Lite,65,3899.35
2024-07-12,North,Service Pack,54,8099.46
2024-07-12,North,Bundle Deal,53,4239.47
2024-07-12,South,Widget A,45,1349.55
2024-07-12,South,Widget B,71,3549.29
2024-07-12,South,Gadget Pro,53,5299.47
2024-07-12,South,Gadget Lite,60,3599.4
2024-07-12,South,Service Pack,66,9899.34
2024-07-12,South,Bundle Deal,63,5039.37
2024-07-12,East,Widget A,62,1859.38
2024-07-12,East,Widget B,49,2449.51
2024-07-12,East,Gadget Pro,67,6699.33
2024-07-12,East,Gadget Lite,58,3479.42
2024-07-12,East,Service Pack,61,9149.39
2024-07-12,East,Bundle Deal,80,6399.2
2024-07-12,West,Widget A,70,2099.3
2024-07-12,West,Widget B,54,2699.46
2024-07-12,West,Gadget Pro,60,5999.4
2024-07-12,West,Gadget Lite,86,5159.14
2024-07-12,West,Service Pack,58,8699.42
2024-07-12,West,Bundle Deal,63,5039.37
2024-07-12,Central,Widget A,72,2159.28
2024-07-12,Central,Widget B,66,3299.34
2024-07-12,Central,Gadget Pro,57,5699.43
2024-07-12,Central,Gadget Lite,51,3059.49
2024-07-12,Central,Service Pack,62,9299.38
2024-07-12,Central,Bundle Deal,72,5759.28
2024-07-13,North,Widget A,82,2459.18
2024-07-13,North,Widget B,41,2049.59
2024-07-13,North,Gadget Pro,89,8899.11
2024-07-13,North,Gadget Lite,58,3479.42
2024-07-13,North,Service Pack,76,11399.24
2024-07-13,North,Bundle Deal,51,4079.49
2024-07-13,South,Widget A,38,1139.62
2024-07-13,South,Widget B,43,2149.57
2024-07-13,South,Gadget Pro,58,5799.42
2024-07-13,South,Gadget Lite,70,4199.3
2024-07-13,South,Service Pack,63,9449.37
2024-07-13,South,Bundle Deal,59,4719.41
2024-07-13,East,Widget A,79,2369.21
2024-07-13,East,Widget B,63,3149.37
2024-07-13,East,Gadget Pro,67,6699.33
2024-07-13,East,Gadget Lite,109,6538.91
2024-07-13,East,Service Pack,62,9299.38
2024-07-13,East,Bundle Deal,52,4159.48
2024-07-13,West,Widget A,70,2099.3
2024-07-13,West,Widget B,74,3699.26
2024-07-13,West,Gadget Pro,67,6699.33
2024-07-13,West,Gadget Lite,65,3899.35
2024-07-13,West,Service Pack,85,12749.15
2024-07-13,West,Bundle Deal,83,6639.17
2024-07-13,Central,Widget A,61,1829.39
2024-07-13,Central,Widget B,53,2649.47
2024-07-13,Central,Gadget Pro,69,6899.31
2024-07-13,Central,Gadget Lite,53,3179.47
2024-07-13,Central,Service Pack,76,11399.24
2024-07-13,Central,Bundle Deal,69,5519.31
2024-07-14,North,Widget A,103,3088.97
2024-07-14,North,Widget B,85,4249.15
2024-07-14,North,Gadget Pro,46,4599.54
2024-07-14,North,Gadget Lite,55,3299.45
2024-07-14,North,Service Pack,34,5099.66
2024-07-14,North,Bundle Deal,30,2399.7
2024-07-14,South,Widget A,64,1919.36
2024-07-14,South,Widget B,45,2249.55
2024-07-14,South,Gadget Pro,87,8699.13
2024-07-14,South,Gadget Lite,80,4799.2
2024-07-14,South,Service Pack,58,8699.42
2024-07-14,South,Bundle Deal,58,4639.42
2024-07-14,East,Widget A,85,2549.15
2024-07-14,East,Widget B,88,4399.12
2024-07-14,East,Gadget Pro,49,4899.51
2024-07-14,East,Gadget Lite,47,2819.53
2024-07-14,East,Service Pack,58,8699.42
2024-07-14,East,Bundle Deal,69,5519.31
2024-07-14,West,Widget A,55,1649.45
2024-07-14,West,Widget B,69,3449.31
2024-07-14,West,Gadget Pro,92,9199.08
2024-07-14,West,Gadget Lite,41,2459.59
2024-07-14,West,Service Pack,56,8399.44
2024-07-14,West,Bundle Deal,42,3359.58
2024-07-14,Central,Widget A,50,1499.5
2024-07-14,Central,Widget B,58,2899.42
2024-07-14,Central,Gadget Pro,52,5199.48
2024-07-14,Central,Gadget Lite,70,4199.3
2024-07-14,Central,Service Pack,65,9749.35
2024-07-14,Central,Bundle Deal,67,5359.33
2024-07-15,North,Widget A,58,1739.42
2024-07-15,North,Widget B,59,2949.41
2024-07-15,North,Gadget Pro,57,5699.43
2024-07-15,North,Gadget Lite,59,3539.41
2024-07-15,North,Service Pack,69,10349.31
2024-07-15,North,Bundle Deal,34,2719.66
2024-07-15,South,Widget A,67,2009.33
2024-07-15,South,Widget B,49,2449.51
2024-07-15,South,Gadget Pro,57,5699.43
2024-07-15,South,Gadget Lite,39,2339.61
2024-07-15,South,Service Pack,57,8549.43
2024-07-15,South,Bundle Deal,67,5359.33
2024-07-15,East,Widget A,69,2069.31
2024-07-15,East,Widget B,45,2249.55
2024-07-15,East,Gadget Pro,69,6899.31
2024-07-15,East,Gadget Lite,80,4799.2
2024-07-15,East,Service Pack,55,8249.45
2024-07-15,East,Bundle Deal,63,5039.37
2024-07-15,West,Widget A,31,929.69
2024-07-15,West,Widget B,49,2449.51
2024-07-15,West,Gadget Pro,67,6699.33
2024-07-15,West,Gadget Lite,77,4619.23
2024-07-15,West,Service Pack,54,8099.46
2024-07-15,West,Bundle Deal,103,8238.97
2024-07-15,Central,Widget A,67,2009.33
2024-07-15,Central,Widget B,43,2149.57
2024-07-15,Central,Gadget Pro,82,8199.18
2024-07-15,Central,Gadget Lite,44,2639.56
2024-07-15,Central,Service Pack,67,10049.33
2024-07-15,Central,Bundle Deal,49,3919.51
2024-07-16,North,Widget A,42,1259.58
2024-07-16,North,Widget B,77,3849.23
2024-07-16,North,Gadget Pro,59,5899.41
2024-07-16,North,Gadget Lite,88,5279.12
2024-07-16,North,Service Pack,47,7049.53
2024-07-16,North,Bundle Deal,39,3119.61
2024-07-16,South,Widget A,55,1649.45
2024-07-16,South,Widget B,106,5298.94
2024-07-16,South,Gadget Pro,75,7499.25
2024-07-16,South,Gadget Lite,71,4259.29
2024-07-16,South,Service Pack,71,10649.29
2024-07-16,South,Bundle Deal,55,4399.45
2024-07-16,East,Widget A,103,3088.97
2024-07-16,East,Widget B,69,3449.31
2024-07-16,East,Gadget Pro,68,6799.32
2024-07-16,East,Gadget Lite,77,4619.23
2024-07-16,East,Service Pack,43,6449.57
2024-07-16,East,Bundle Deal,49,3919.51
2024-07-16,West,Widget A,59,1769.41
2024-07-16,West,Widget B,77,3849.23
2024-07-16,West,Gadget Pro,43,4299.57
2024-07-16,West,Gadget Lite,61,3659.39
2024-07-16,West,Service Pack,59,8849.41
2024-07-16,West,Bundle Deal,39,3119.61
2024-07-16,Central,Widget A,55,1649.45
2024-07-16,Central,Widget B,71,3549.29
2024-07-16,Central,Gadget Pro,40,3999.6
2024-07-16,Central,Gadget Lite,84,5039.16
2024-07-16,Central,Service Pack,70,10499.3
2024-07-16,Central,Bundle Deal,68,5439.32
2024-07-17,North,Widget A,63,1889.37
2024-07-17,North,Widget B,46,2299.54
2024-07-17,North,Gadget Pro,53,5299.47
2024-07-17,North,Gadget Lite,68,4079.32
2024-07-17,North,Service Pack,53,7949.47
2024-07-17,North,Bundle Deal,65,5199.35
2024-07-17,South,Widget A,49,1469.51
2024-07-17,South,Widget B,69,3449.31
2024-07-17,South,Gadget Pro,70,6999.3
2024-07-17,South,Gadget Lite,38,2279.62
2024-07-17,South,Service Pack,64,9599.36
2024-07-17,South,Bundle Deal,40,3199.6
2024-07-17,East,Widget A,35,1049.65
2024-07-17,East,Widget B,54,2699.46
2024-07-17,East,Gadget Pro,104,10398.96
2024-07-17,East,Gadget Lite,74,4439.26
2024-07-17,East,Service Pack,83,12449.17
2024-07-17,East,Bundle Deal,72,5759.28
2024-07-17,West,Widget A,66,1979.34
2024-07-17,West,Widget B,76,3799.24
2024-07-17,West,Gadget Pro,53,5299.47
2024-07-17,West,Gadget Lite,70,4199.3
2024-07-17,West,Service Pack,80,11999.2
2024-07-17,West,Bundle Deal,73,5839.27
2024-07-17,Central,Widget A,81,2429.19
2024-07-17,Central,Widget B,65,3249.35
2024-07-17,Central,Gadget Pro,88,8799.12
2024-07-17,Central,Gadget Lite,59,3539.41
2024-07-17,Central,Service Pack,94,14099.06
2024-07-17,Central,Bundle Deal,71,5679.29
2024-07-18,North,Widget A,57,1709.43
2024-07-18,North,Widget B,45,2249.55
2024-07-18,North,Gadget Pro,50,4999.5
2024-07-18,North,Gadget Lite,48,2879.52
2024-07-18,North,Service Pack,61,9149.39
2024-07-18,North,Bundle Deal,43,3439.57
2024-07-18,South,Widget A,82,2459.18
2024-07-18,South,Widget B,64,3199.36
2024-07-18,South,Gadget Pro,64,6399.36
2024-07-18,South,Gadget Lite,45,2699.55
2024-07-18,South,Service Pack,51,7649.49
2024-07-18,South,Bundle Deal,29,2319.71
2024-07-18,East,Widget A,87,2609.13
2024-07-18,East,Widget B,41,2049.59
2024-07-18,East,Gadget Pro,42,4199.58
2024-07-18,East,Gadget Lite,84,5039.16
2024-07-18,East,Service Pack,68,10199.32
2024-07-18,East,Bundle Deal,64,5119.36
2024-07-18,West,Widget A,68,2039.32
2024-07-18,West,Widget B,77,3849.23
2024-07-18,West,Gadget Pro,64,6399.36
2024-07-18,West,Gadget Lite,39,2339.61
2024-07-18,West,Service Pack,73,10949.27
2024-07-18,West,Bundle Deal,69,5519.31
2024-07-18,Central,Widget A,80,2399.2
2024-07-18,Central,Widget B,44,2199.56
2024-07-18,Central,Gadget Pro,52,5199.48
2024-07-18,Central,Gadget Lite,68,4079.32
2024-07-18,Central,Service Pack,48,7199.52
2024-07-18,Central,Bundle Deal,27,2159.73
2024-07-19,North,Widget A,65,1949.35
2024-07-19,North,Widget B,76,3799.24
2024-07-19,North,Gadget Pro,61,6099.39
2024-07-19,North,Gadget Lite,71,4259.29
2024-07-19,North,Service Pack,69,10349.31
2024-07-19,North,Bundle Deal,63,5039.37
2024-07-19,South,Widget A,65,1949.35
2024-07-19,South,Widget B,83,4149.17
2024-07-19,South,Gadget Pro,48,4799.52
2024-07-19,South,Gadget Lite,74,4439.26
2024-07-19,South,Service Pack,45,6749.55
2024-07-19,South,Bundle Deal,51,4079.49
2024-07-19,East,Widget A,80,2399.2
2024-07-19,East,Widget B,44,2199.56
2024-07-19,East,Gadget Pro,59,5899.41
2024-07-19,East,Gadget Lite,98,5879.02
2024-07-19,East,Service Pack,78,11699.22
2024-07-19,East,Bundle Deal,51,4079.49
2024-07-19,West,Widget A,54,1619.46
2024-07-19,West,Widget B,60,2999.4
2024-07-19,West,Gadget Pro,82,8199.18
2024-07-19,West,Gadget Lite,47,2819.53
2024-07-19,West,Service Pack,47,7049.53
2024-07-19,West,Bundle Deal,73,5839.27
2024-07-19,Central,Widget A,37,1109.63
2024-07-19,Central,Widget B,49,2449.51
2024-07-19,Central,Gadget Pro,61,6099.39
2024-07-19,Central,Gadget Lite,62,3719.38
2024-07-19,Central,Service Pack,42,6299.58
2024-07-19,Central,Bundle Deal,68,5439.32
2024-07-20,North,Widget A,71,2129.29
2024-07-20,North,Widget B,53,2649.47
2024-07-20,North,Gadget Pro,87,8699.13
2024-07-20,North,Gadget Lite,68,4079.32
2024-07-20,North,Service Pack,47,7049.53
2024-07-20,North,Bundle Deal,87,6959.13
2024-07-20,South,Widget A,55,1649.45
2024-07-20,South,Widget B,65,3249.35
2024-07-20,South,Gadget Pro,55,5499.45
2024-07-20,South,Gadget Lite,72,4319.28
2024-07-20,South,Service Pack,55,8249.45
2024-07-20,South,Bundle Deal,56,4479.44
2024-07-20,East,Widget A,60,1799.4
2024-07-20,East,Widget B,55,2749.45
2024-07-20,East,Gadget Pro,79,7899.21
2024-07-20,East,Gadget Lite,44,2639.56
2024-07-20,East,Service Pack,62,9299.38
2024-07-20,East,Bundle Deal,64,5119.36
2024-07-20,West,Widget A,61,1829.39
2024-07-20,West,Widget B,77,3849.23
2024-07-20,West,Gadget Pro,40,3999.6
2024-07-20,West,Gadget Lite,71,4259.29
2024-07-20,West,Service Pack,44,6599.56
2024-07-20,West,Bundle Deal,55,4399.45
2024-07-20,Central,Widget A,42,1259.58
2024-07-20,Central,Widget B,58,2899.42
2024-07-20,Central,Gadget Pro,54,5399.46
2024-07-20,Central,Gadget Lite,87,5219.13
2024-07-20,Central,Service Pack,66,9899.34
2024-07-20,Central,Bundle Deal,69,5519.31
2024-07-21,North,Widget A,46,1379.54
2024-07-21,North,Widget B,74,3699.26
2024-07-21,North,Gadget Pro,87,8699.13
2024-07-21,North,Gadget Lite,76,4559.24
2024-07-21,North,Service Pack,43,6449.57
2024-07-21,North,Bundle Deal,56,4479.44
2024-07-21,South,Widget A,64,1919.36
2024-07-21,South,Widget B,54,2699.46
2024-07-21,South,Gadget Pro,100,9999.0
2024-07-21,South,Gadget Lite,55,3299.45
2024-07-21,South,Service Pack,62,9299.38
2024-07-21,South,Bundle Deal,53,4239.47
2024-07-21,East,Widget A,66,1979.34
2024-07-21,East,Widget B,83,4149.17
2024-07-21,East,Gadget Pro,64,6399.36
2024-07-21,East,Gadget Lite,59,3539.41
2024-07-21,East,Service Pack,46,6899.54
2024-07-21,East,Bundle Deal,81,6479.19
2024-07-21,West,Widget A,60,1799.4
2024-07-21,West,Widget B,60,2999.4
2024-07-21,West,Gadget Pro,27,2699.73
2024-07-21,West,Gadget Lite,61,3659.39
2024-07-21,West,Service Pack,56,8399.44
2024-07-21,West,Bundle Deal,35,2799.65
2024-07-21,Central,Widget A,77,2309.23
2024-07-21,Central,Widget B,54,2699.46
2024-07-21,Central,Gadget Pro,91,9099.09
2024-07-21,Central,Gadget Lite,84,5039.16
2024-07-21,Central,Service Pack,52,7799.48
2024-07-21,Central,Bundle Deal,83,6639.17
2024-07-22,North,Widget A,87,2609.13
2024-07-22,North,Widget B,54,2699.46
2024-07-22,North,Gadget Pro,47,4699.53
2024-07-22,North,Gadget Lite,30,1799.7
2024-07-22,North,Service Pack,68,10199.32
2024-07-22,North,Bundle Deal,48,3839.52
2024-07-22,South,Widget A,69,2069.31
2024-07-22,South,Widget B,54,2699.46
2024-07-22,South,Gadget Pro,51,5099.49
2024-07-22,South,Gadget Lite,54,3239.46
2024-07-22,South,Service Pack,43,6449.57
2024-07-22,South,Bundle Deal,54,4319.46
2024-07-22,East,Widget A,51,1529.49
2024-07-22,East,Widget B,62,3099.38
2024-07-22,East,Gadget Pro,64,6399.36
2024-07-22,East,Gadget Lite,46,2759.54
2024-07-22,East,Service Pack,79,11849.21
2024-07-22,East,Bundle Deal,60,4799.4
2024-07-22,West,Widget A,85,2549.15
2024-07-22,West,Widget B,66,3299.34
2024-07-22,West,Gadget Pro,64,6399.36
2024-07-22,West,Gadget Lite,55,3299.45
2024-07-22,West,Service Pack,72,10799.28
2024-07-22,West,Bundle Deal,63,5039.37
2024-07-22,Central,Widget A,75,2249.25
2024-07-22,Central,Widget B,87,4349.13
2024-07-22,Central,Gadget Pro,52,5199.48
2024-07-22,Central,Gadget Lite,72,4319.28
2024-07-22,Central,Service Pack,71,10649.29
2024-07-22,Central,Bundle Deal,69,5519.31
2024-07-23,North,Widget A,56,1679.44
2024-07-23,North,Widget B,56,2799.44
2024-07-23,North,Gadget Pro,54,5399.46
2024-07-23,North,Gadget Lite,53,3179.47
2024-07-23,North,Service Pack,50,7499.5
2024-07-23,North,Bundle Deal,61,4879.39
2024-07-23,South,Widget A,51,1529.49
2024-07-23,South,Widget B,69,3449.31
2024-07-23,South,Gadget Pro,63,6299.37
2024-07-23,South,Gadget Lite,65,3899.35
2024-07-23,South,Service Pack,58,8699.42
2024-07-23,South,Bundle Deal,64,5119.36
2024-07-23,East,Widget A,59,1769.41
2024-07-23,East,Widget B,74,3699.26
2024-07-23,East,Gadget Pro,56,5599.44
2024-07-23,East,Gadget Lite,68,4079.32
2024-07-23,East,Service Pack,43,6449.57
2024-07-23,East,Bundle Deal,73,5839.27
2024-07-23,West,Widget A,54,1619.46
2024-07-23,West,Widget B,49,2449.51
2024-07-23,West,Gadget Pro,45,4499.55
2024-07-23,West,Gadget Lite,44,2639.56
2024-07-23,West,Service Pack,55,8249.45
2024-07-23,West,Bundle Deal,85,6799.15
2024-07-23,Central,Widget A,53,1589.47
2024-07-23,Central,Widget B,29,1449.71
2024-07-23,Central,Gadget Pro,68,6799.32
2024-07-23,Central,Gadget Lite,46,2759.54
2024-07-23,Central,Service Pack,75,11249.25
2024-07-23,Central,Bundle Deal,56,4479.44
2024-07-24,North,Widget A,58,1739.42
2024-07-24,North,Widget B,80,3999.2
2024-07-24,North,Gadget Pro,72,7199.28
2024-07-24,North,Gadget Lite,44,2639.56
2024-07-24,North,Service Pack,46,6899.54
2024-07-24,North,Bundle Deal,36,2879.64
2024-07-24,South,Widget A,102,3058.98
2024-07-24,South,Widget B,50,2499.5
2024-07-24,South,Gadget Pro,80,7999.2
2024-07-24,South,Gadget Lite,55,3299.45
2024-07-24,South,Service Pack,46,6899.54
2024-07-24,South,Bundle Deal,63,5039.37
2024-07-24,East,Widget A,58,1739.42
2024-07-24,East,Widget B,75,3749.25
2024-07-24,East,Gadget Pro,75,7499.25
2024-07-24,East,Gadget Lite,54,3239.46
2024-07-24,East,Service Pack,41,6149.59
2024-07-24,East,Bundle Deal,45,3599.55
2024-07-24,West,Widget A,28,839.72
2024-07-24,West,Widget B,58,2899.42
2024-07-24,West,Gadget Pro,62,6199.38
2024-07-24,West,Gadget Lite,45,2699.55
2024-07-24,West,Service Pack,44,6599.56
